,word,speaker,utt_num,word_num,frameTime,pcm_loudness_sma,mfcc_sma[0],mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14],logMelFreqBand_sma[0],logMelFreqBand_sma[1],logMelFreqBand_sma[2],logMelFreqBand_sma[3],logMelFreqBand_sma[4],logMelFreqBand_sma[5],logMelFreqBand_sma[6],logMelFreqBand_sma[7],lspFreq_sma[0],lspFreq_sma[1],lspFreq_sma[2],lspFreq_sma[3],lspFreq_sma[4],lspFreq_sma[5],lspFreq_sma[6],lspFreq_sma[7],F0finEnv_sma,voicingFinalUnclipped_sma,F0final_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,pcm_loudness_sma_de,mfcc_sma_de[0],mfcc_sma_de[1],mfcc_sma_de[2],mfcc_sma_de[3],mfcc_sma_de[4],mfcc_sma_de[5],mfcc_sma_de[6],mfcc_sma_de[7],mfcc_sma_de[8],mfcc_sma_de[9],mfcc_sma_de[10],mfcc_sma_de[11],mfcc_sma_de[12],mfcc_sma_de[13],mfcc_sma_de[14],logMelFreqBand_sma_de[0],logMelFreqBand_sma_de[1],logMelFreqBand_sma_de[2],logMelFreqBand_sma_de[3],logMelFreqBand_sma_de[4],logMelFreqBand_sma_de[5],logMelFreqBand_sma_de[6],logMelFreqBand_sma_de[7],lspFreq_sma_de[0],lspFreq_sma_de[1],lspFreq_sma_de[2],lspFreq_sma_de[3],lspFreq_sma_de[4],lspFreq_sma_de[5],lspFreq_sma_de[6],lspFreq_sma_de[7],F0finEnv_sma_de,voicingFinalUnclipped_sma_de,F0final_sma_de,jitterLocal_sma_de,jitterDDP_sma_de,shimmerLocal_sma_de
88,do,1,13,88,55.8025,0.18176664999999997,-35.16377,-17.233865,-8.0103135,7.928806750000001,-9.265046325000002,2.1784738250000006,-15.286572499999998,-31.4070075,-8.63326425,-12.87719125,-22.097867000000004,-13.8767,-5.189923725,-11.534613,-14.067820000000001,-4.2959755,-4.893074,-5.1224525000000005,-3.768859,-3.1075155000000003,-2.562904,-1.3287746,-2.1980156749999997,0.294326675,0.6327773750000001,0.937987575,1.10224225,1.4411482500000001,1.5814817499999998,1.8168552499999997,2.5554300000000003,241.309825,0.7679238,189.24705,0.0667468075,0.02129456,0.13268479,0.01359776225,0.6929940499999999,-0.13272767500000004,0.24835799999999988,-1.0827785250000002,-2.5533236,-1.9987982249999998,-2.1538196499999995,-0.6057823250000001,1.8306812499999998,1.9334499500000002,2.2152170750000004,0.46974475625000006,-0.8445730749999999,-0.756429275,-1.034563075,-0.036942124999999965,0.21686022499999996,0.1154893225,0.04733067225,0.0366433575,0.057210353750000005,0.1468169175,0.1544663375,0.01733391475,-0.0018135749999999987,-0.00321689675,0.00033642099999999994,0.0015794700000000004,0.002105114075,-0.006528184999999997,0.0138399775,6.2416444,0.010509373775,-0.00024975382,4.5695005e-06,1.51360175e-07,5.237078e-06
89,sean,1,14,89,56.084999999999994,0.1478015,-36.56744,-27.005559999999996,-11.701865,4.310344499999999,-9.1897605,11.609087,-7.31001,-22.27306,3.8600695000000003,-8.777158,-14.175714000000001,-11.936475000000002,-3.8882224500000007,-1.1604564999999996,-9.9995835,-6.4599985,-6.440448999999999,-5.520293000000001,-3.7448065,-3.1361505000000003,-2.5187275,-0.7198627000000001,-1.38476635,0.4157008,0.76485245,0.9643060499999999,1.1413595,1.4707035,1.6134815000000002,1.8335785,2.5204044999999997,244.9527,0.6632119000000001,0.0,0.0,0.0,0.0,0.0112475808,-0.022984699999999997,-2.7259305,-0.39877709999999994,-2.4230810000000003,-0.24696197000000003,1.6580964,2.3995005000000003,2.3221944999999997,5.049512999999999,2.4766479,1.5102170000000001,1.295825,-0.1036579999999998,-0.26381525000000006,-0.1464395,-0.61055775,-0.29224185,0.020651915000000003,0.046836347,0.033959855,-0.0173045,0.2341877435,0.22933582799999996,0.05087804,0.022334495,0.0143373855,0.0019340634999999997,0.034556275,0.0063366355,0.055373365,0.059055805,10.664623775,-0.0066609435000000005,0.0,0.0,0.0,0.0
90,let's,1,15,90,60.327999999999996,0.06982432000000001,-43.03084,-16.679721,-14.526032800000001,0.41381579999999935,-8.8099782,-4.08851528,-4.425758399999999,-14.091596,9.3806926,2.5221860000000005,-12.973968,-9.6556456,-3.94891362,-7.842330200000001,-7.6626898,-7.09663,-6.061587,-5.2857954,-4.5086189999999995,-3.8223824,-3.6319542,-2.9520116,-3.9244428,0.47672504,0.7008579800000001,0.96462152,1.12218,1.4656048000000002,1.5828343999999999,1.9105447999999998,2.5827896000000004,337.29176000000007,0.7605106399999999,118.59121999999999,0.07578458000000002,0.0134904,0.15283534599999998,0.0014630987999999998,2.409828896,4.9063235999999995,2.7446422000000004,0.6714236999999998,-3.4348930600000003,-3.6876382,-4.7343672,-3.14674744,-0.013361460000000047,0.40576144799999997,0.308315188,-3.1838730799999997,-1.7467443000000002,0.15705589399999997,1.02512936,1.1229452400000002,1.04786044,0.6393385619999999,0.22452278799999997,0.103408142,0.052755817999999996,0.044711374000000005,0.0012036539999999984,-0.0364982856,-0.053556548,-0.02582469282,-0.014678994820000003,-0.0057608412,0.00185625066,0.0091649378,0.026189544000000002,-29.0050668,0.027098070000000002,-0.00063065764,-3.891564e-07,0.0,1.1345919600000001e-05
91,go,1,15,91,60.57,0.10414370666666667,-39.91746666666666,-23.127656666666667,-16.89168,-5.1742240000000015,-3.989819666666667,-1.8397933333333338,3.0202166666666663,-14.462706666666667,10.412859666666666,-1.794160333333333,-11.681796333333333,-4.5759896666666675,1.3749852999999999,-8.557406666666667,-7.680695333333333,-7.614798333333333,-6.413342,-5.068657000000001,-3.918794666666667,-3.158523666666667,-3.061569,-2.2760336666666667,-3.192884,0.5013186,0.7330149,0.9907476333333333,1.1317386666666664,1.4710433333333335,1.599151,1.909899,2.5699536666666667,228.1224,0.7012263666666668,94.05376666666666,0.0,0.0,0.09891656666666666,-0.007866335333333333,1.7423809599999995,2.9936443333333336,-1.5036060666666666,1.3968391999999998,-4.24082,0.47743877,-6.44228443,-1.7685713333333333,-2.0975331666666666,1.2055644333333333,2.2860258000000004,-2.480379333333334,0.7412625,0.5918337333333333,1.2175763666666666,0.5623023666666667,0.6646906166666667,0.4142473266666667,0.3929124499999999,0.3046550633333333,0.23811459333333332,0.20914600333333333,0.15635068333333335,-0.019804700666666668,-0.010040264000000002,-0.0095547257,-0.019581153766666668,-0.015272391333333335,-0.0048056719999999995,-0.029818918666666666,-0.005794461333333334,5.151588666666666,0.029930093333333335,0.0,0.0,0.0,0.0
92,seven,1,16,92,61.822,0.17846639,-46.944758,-24.02945596,-12.737224719999999,-6.874555600000001,0.07350320000000003,-9.35673,7.0011123999999985,-26.8971696,7.107094362000001,-15.517560799999998,-12.025993,-12.663372800000001,-1.6074045600000002,-11.800091400000001,-7.546567199999998,-7.91572434,-7.4176158,-6.138634000000001,-5.084307,-4.4420307999999995,-4.045106800000001,-3.3596606,-4.340956,0.48991619999999997,0.64994194,0.96566738,1.1286634,1.4189656,1.5782420000000001,1.8037212,2.3860742000000004,315.80002,0.34619520000000004,51.87916,0.0014000706000000002,0.0017075395999999999,0.01586126,0.021223655400000003,1.126081218,-0.70589738,1.5370154600000001,-1.84110096,2.0953336,-2.42669392,2.41713144,-3.7355560199999998,2.72519828,-1.5351466600000003,2.37039654,0.05264087999999996,2.219207,0.23727444000000003,1.39381202,0.09307596139999999,0.166206648,0.09894485,0.1380766556,0.09761361298,0.09327597000000001,0.1322127166,0.07281102199999998,-0.0023568609999999996,-0.00532690606,-0.00052229764,-0.0072575712,-8.894959999999983e-05,0.0055824058,-0.0010182809999999987,-0.02043335,0.9478232,-0.08823356119999999,0.0003448976,-3.0828140000000005e-07,-2.171336e-07,-5.059626e-07
93,minutes,1,16,93,62.176,0.47043369999999995,-30.99919,-5.062854960000001,-7.18547218,9.21366034,-11.0172244,-7.746145200000001,-24.8880448,-31.759768199999996,-9.179338,-10.231655999999997,-33.89874999999999,-28.6730024,-17.4210722,-16.349898,-11.2750544,-1.776230636,-2.5417870000000002,-3.8730189999999993,-2.9639056,-2.4152698,-2.4781766000000003,-1.8032626,-2.833388,0.24984118,0.419797,0.9114187000000001,1.0417273999999999,1.4007018,1.6035910000000002,1.970826,2.5002439999999995,249.25654,0.8161653799999999,220.69552000000004,0.014031242,0.015450928400000003,0.064541198,-0.0328896344,1.044581878,-0.6516916399999999,-2.405724,-0.39885160000000003,-0.82771267,0.045103939999999995,-0.47643230799999997,2.8108753999999996,0.17434788000000007,-0.39930656000000003,0.48540462000000006,-1.14793134,-0.75604534,-0.004714340000000072,1.6481183600000002,-0.070216182,0.117381582,0.22439607199999995,0.205151202,0.28489097799999996,0.263390142,0.17792424120000003,0.222028072,0.0108420554,0.0165318634,0.01257134196,0.0059653496,0.013520385999999999,0.0029273124000000006,0.016670821399999997,0.021496369999999997,4.2626936,0.004567129200000001,0.0013921728000000002,5.253486915999999e-07,1.1578615999999998e-06,3.2537662000000003e-06
94,there's,1,17,94,78.22,0.11353021499999999,-46.99688999999999,-25.1599,-21.387774999999998,-0.9067695200000001,-8.156669,7.713216999999999,-5.2487095,-9.477026500000001,-1.9829984999999999,7.58921735,-17.784615000000002,-7.8667300000000004,-1.15915,-9.8753755,-6.8239705,-8.786446999999999,-7.7914355,-6.299144500000001,-4.6548609999999995,-4.0061005000000005,-3.6625769999999997,-2.942909,-3.467475,0.5144955,0.7545879,0.9767723000000001,1.1298724999999998,1.481063,1.5795685,1.8725945,2.564489,267.56915,0.7190111,113.8977,0.0,0.0,0.0660249,-0.015273871599999999,0.43158929999999995,2.69071375,-0.48911655,-0.8246409000000001,-1.6229338,-2.642892,1.4403067999999999,-3.6319280000000003,1.39670215,0.10262150000000003,-1.0887414999999998,1.605828,-1.2966527,1.28310515,1.08304425,0.27543307,0.39628187500000006,0.28894825,0.1801891,0.011078216,-0.010740050000000001,0.01338410000000001,-0.4040758,-0.0136087025,-0.00868972401,-0.0090479845,-0.020636695,-0.005312043999999999,-0.005620545,0.006337533499999999,-0.012025929999999999,-3.4761475,0.036719484999999996,0.0,0.0,0.0,0.0
95,one,1,17,95,78.505,0.11363048499999999,-40.435649999999995,-24.53893,-20.74652,1.39361648,-4.62617955,11.612894999999998,-2.649475,-7.480442,0.5867404999999999,7.2985719,-17.01596,-12.265325,-4.05852,-12.67171,-7.123217499999999,-7.566198,-7.0232545,-5.475467,-3.6778104999999996,-3.065068,-2.7756239999999996,-2.077396,-2.5768155000000004,0.5176627,0.77920985,0.9726939000000001,1.15306,1.4971640000000002,1.593541,1.9411464999999999,2.59572,238.5858,0.72356745,113.8977,0.0,0.0,0.0660249,-0.011248611999999998,-0.022504599999999986,2.21971,-0.7941252000000001,-0.2644346500000001,-0.5114375,-0.5125024999999996,2.3179745,-0.50864995,2.8285565000000004,-0.3564048999999999,0.05527900000000008,2.2993065,-0.5733950000000001,0.7498020049999999,-0.6358073500000001,0.12716665,0.21567315000000004,0.2516795,0.11240322,0.023444376,-0.09127336,-0.058840659999999996,-0.37075642000000003,-0.0007968349999999992,-0.0030285250000000007,0.0012324555,-0.010999269999999998,-0.007071203999999999,-0.0067335485,0.008386353499999999,0.020035995,-2.631508,0.0269464185,0.0,0.0,0.0,0.0
96,so,1,18,96,88.17,0.06286705000000001,-44.36184,-19.51549,-18.469345,3.970384,-4.841781999999999,1.3694199999999999,1.8809429999999994,-11.9095665,-2.0192724999999996,-0.5159615,-16.707375,-10.183292000000002,-1.8726525000000003,-2.6801459999999997,-8.5835405,-7.330236000000001,-7.111046999999999,-5.7210065,-4.554814,-3.8619035,-3.2105025,-2.886434,-3.9435405,0.4477251,0.7166754,0.9606551,1.176078,1.4731014999999998,1.5886879999999999,1.7984084999999999,2.455962,307.2669,0.68816655,109.8777,0.0736627,0.0,0.1316192,-0.0196908465,-0.40005519999999994,-1.2974227,-1.2146959,0.017108360000000003,1.7302215,2.11233955,1.44208685,-0.873237,0.69242,0.2130121,-0.90637305,-1.8222589999999999,-2.1106179000000003,-1.3969892499999998,0.48733425,-0.19905998,-0.3225752,-0.15864335,0.07915322,0.057006545000000006,0.015486693,0.059289755,-0.0042983200000000004,0.01570396,0.032931155000000004,-0.001121665,0.005218243,0.0031985379999999995,0.0008165179999999996,0.012025485000000002,-0.024757420000000002,-0.5496565,-0.0004885970000000003,0.0,0.0,0.0,0.0
97,here,1,18,97,88.445,0.12875725,-34.586079999999995,-13.124604999999999,-13.362075,6.8121265,-9.392269500000001,-11.550193,-16.533127999999998,-24.519140000000004,-14.782995,-12.0149785,-21.041465000000002,-18.497295,-5.312822,-4.5527875,-4.02949685,-3.9054565000000006,-4.1840635,-4.709410999999999,-3.5568489999999997,-2.7815395,-2.2179855,-2.080387,-2.9377735,0.2729973,0.5975362,0.92983075,1.118138,1.426094,1.547304,1.7056900000000002,2.300574,276.6967,0.7499304499999999,163.94,0.027201525,0.016946025,0.12018485000000001,-0.02636549,-1.0126224,-1.9519095000000002,-1.4657033000000002,-0.19890269,0.77998425,3.3260000000000005,1.9300875,-0.7107199999999998,0.784736,0.86333525,0.11062299999999992,-1.8586625,-2.0236428,-1.8500014999999999,-1.8796315,-0.5064507,-0.53740185,-0.25097634999999996,0.0351065508,-0.07193493000000001,-0.0371377925,0.03242735499999999,0.01219206,0.021978015,0.049373360000000005,0.006207496000000001,0.01267881,0.023072855,0.011802654999999999,0.06837145,0.027320658499999997,-0.2791259835,-0.01807165,-0.00018074785,9.52512e-07,1.3962145000000002e-06,-5.739169999999999e-06
98,the,1,18,98,88.68,0.15279945,-37.707905,-16.120735,-17.306545,4.207662,-8.546458000000001,-7.0405940000000005,-16.6289715,-29.135165,-10.465485999999999,-9.501308,-20.612875000000003,-11.189859,-3.1867995000000002,-1.155734,1.0945551500000001,-5.0434095,-4.95699,-5.1730599999999995,-3.5704145,-2.90612,-2.6557445,-2.152717,-3.2233975,0.35126399999999997,0.6315104,0.9404939999999999,1.1035944999999998,1.4395625,1.5512169999999998,1.766465,2.461481,341.81905,0.7417756499999999,163.94,0.027201525,0.016946025,0.12018485000000001,-0.022097911999999997,-0.7613021499999999,-1.6083645,-1.2640443000000001,0.4934833999999999,0.7870201000000001,2.6368605,1.4367291999999998,1.494469,2.5509,1.0326280399999999,1.40374615,0.19334499999999988,-1.1977408,-0.6869128,-0.23959199999999992,-0.50341425,-0.43088040000000005,-0.21281199999999997,-0.010208844199999999,-0.023080555000000003,-0.013651894999999997,0.05596050500000001,0.044615434999999995,0.02113154,0.03844095,0.012227305,0.018779705,0.0097827485,0.0042627145,0.047050810000000005,-0.008397639999999998,-0.2406021335,-0.015696967,-0.00018074785,9.52512e-07,1.3962145000000002e-06,-5.739169999999999e-06
99,dog,1,18,99,88.95666666666666,0.09048435333333334,-42.005226666666665,-23.187070000000002,-22.833429999999996,0.5918413666666668,-8.163046000000001,4.694571333333333,-0.7288086666666667,-12.260114666666666,6.765554166666667,0.7025434333333331,-22.173816666666664,-8.808921666666667,-4.685960000000001,-8.726080000000001,-6.887026666666666,-7.868584333333334,-6.887641333333334,-5.403725333333334,-3.974997333333333,-3.1166666666666667,-2.8750430000000002,-2.0956763333333335,-3.3286746666666667,0.5050039333333333,0.7562494666666666,0.9822155000000001,1.1287693333333335,1.438227333333333,1.5783366666666667,1.8522053333333333,2.463568,311.2239333333333,0.6858409999999999,0.0,0.0,0.0,0.0,-0.008975969666666667,-0.5867727,-0.5142952333333334,0.016887233333333362,-0.08375963333333337,0.12396823333333329,0.5650744333333334,1.9454138,2.424712,0.5609642333333332,0.3023643666666666,0.21776603333333325,-0.3225771,0.31331856666666663,-1.7569580333333332,-3.188857366666666,-0.16942112333333334,-0.11243241666666666,-0.021514783333333332,-0.13525672666666666,-0.09091018000000001,-0.027666156666666667,-0.08487110666666665,-0.027552816666666664,0.007488829333333333,0.0009891960000000001,0.015201332,0.007227186333333333,0.034585903333333334,0.008721697333333334,0.05333432333333333,0.09402007333333334,0.01202952,-0.010050617333333333,0.0,0.0,0.0,0.0
100,barking,1,18,100,89.43,0.10649677999999999,-40.333715000000005,-20.86312,-18.11676,1.9562336,-9.1534075,-0.7024569999999999,-9.8523395,-17.1386,-2.32899,-1.88417515,-16.99804,-5.855474,1.448436,-5.781410500000001,-2.6422480000000004,-6.8038925,-6.0774799999999995,-5.5104074999999995,-4.097806500000001,-3.259607,-2.832392,-2.2316295,-3.074579,0.4199119,0.7349732499999999,0.9803491,1.1425055,1.434959,1.5730995,1.8843134999999998,2.577703,210.39385,0.68488105,0.0,0.0,0.0,0.0,-0.017886385999999997,-0.9000988,-1.515877,-2.0380197000000004,-1.1551403,-1.63799355,0.9063571,1.3552334499999998,1.6800572,1.6954346,2.7666105,2.20539145,1.2222498499999999,-0.011248499999999995,-0.43922490000000003,0.3110987,-0.5772181999999999,-0.271885035,-0.041678515,-0.039659045,-0.08194410499999999,-0.007401310000000001,0.013791689999999999,-0.005567550000000001,0.035458385,0.018523809999999998,0.0136783025,0.013500135,0.027413295,0.01116182215,0.048671105,0.053696785,0.23163299999999998,-0.0011536360000000004,0.0,0.0,0.0,0.0
101,once,1,18,101,89.99666666666667,0.09855747333333335,-38.71087333333333,-16.608463333333333,-12.914036000000001,9.951411666666667,0.4100790333333337,10.488659333333333,1.1399992039999998,-11.862344,1.2436486666666664,-4.375117,-20.34305333333333,-7.565045333333334,-0.1425409,-4.763694666666667,-7.569998333333333,-5.738505333333333,-6.249065999999999,-5.307337,-3.9851283333333334,-3.1654483333333334,-2.8692523333333333,-2.1676143333333333,-3.159136666666667,0.3431884333333333,0.7111600333333333,0.9675788999999999,1.1144753333333333,1.4135216666666668,1.5719246666666669,1.8225550000000001,2.4630163333333335,192.5746333333333,0.7433725000000001,117.97879999999999,0.034456643333333335,0.030924983333333333,0.08674504666666666,0.008671266333333335,0.4233629666666667,1.7356723333333335,1.7034443000000001,1.2344611666666667,-1.3793939333333334,0.2762816,-0.31734523333333337,-1.1764555,0.19288299999999983,1.6625799666666667,-0.1843640666666667,0.25164653333333337,-0.6696046066666668,1.4807726666666667,0.9345859666666668,0.30195864333333333,0.42371066666666674,0.033464543666666666,-0.02309566633333333,-0.09821283666666665,-0.024906359666666666,0.044498352,-0.03164235433333334,-0.03317323133333334,-0.02907771866666667,-0.009093351666666666,-0.011457563999999998,0.0021546039999999996,0.0033288636666666664,0.0017602233333333314,-0.013504934666666668,2.540148,0.0069604425666666666,-2.8745593333333335e-05,-2.6490293333333333e-06,-6.710324666666668e-07,-3.5584943333333333e-06
102,and,1,18,102,91.39999999999999,0.19492580666666667,-44.18374333333333,-19.03055433333333,-20.428316666666667,6.168388,-9.596962333333332,-7.735388,-7.490961000000001,-17.446976666666668,2.9981976666666665,3.817390000000001,-10.323140666666667,0.49618533333333364,0.06527033333333347,-8.545684,-2.9251393333333335,-7.460705333333334,-6.1577036666666665,-6.035692666666666,-4.6827733333333335,-3.4308756666666667,-2.9830963333333336,-2.5737546,-4.029676333333334,0.43929073333333335,0.6582537666666667,1.0110311333333333,1.1438329999999999,1.428386,1.5986813333333334,1.8070240000000002,2.4659413333333333,247.43356666666668,0.7619809666666666,200.92243333333332,0.10929345666666666,0.0005569496666666666,0.11117290666666667,-0.017191392333333333,0.7593829266666666,1.0845420333333333,0.001654400000000204,0.9171808666666669,-1.2430951333333333,-3.856349,-2.340295333333333,0.48835741666666665,-0.11441693333333336,-0.9015013333333334,-0.1122933,-0.6630376666666666,-0.5239540000000001,-1.0434663333333334,0.36204943333333334,0.3835797166666666,0.34850491333333333,0.16144243666666666,0.0009959366666666667,0.14334311,0.124289356,0.04861085333333334,0.009590758666666666,-0.012086740333333333,-0.01076337,0.0141987302,0.005960850333333333,-0.012400806666666667,0.005396875533333334,-0.022025041,0.005488553366666667,-9.774208666666667,0.013135613333333332,-5.548266666666668e-05,-4.286076919333333e-06,1.0251116666666667e-07,4.253854333333333e-06
103,it,1,18,103,91.54,0.3243994,-30.15224333333333,-6.7007243333333335,-10.067001333333334,22.53296,-15.977786666666669,-30.69446333333333,-22.65077666666667,-28.316056666666668,-10.037833999999998,-7.512688666666667,-8.619459333333333,6.360888666666667,3.8787823333333336,-1.9363828333333333,1.9377830000000003,-2.1553306666666665,-1.8471826666666666,-4.3514816666666665,-3.9494733333333336,-1.9844380000000001,-1.0939703666666667,-0.9752345,-3.008046,0.24539930000000001,0.44300686666666667,1.0477425666666667,1.2084910000000002,1.444729,1.5986969999999998,1.812282,2.499017,187.76996666666665,0.8254690666666668,180.3238,0.024526042999999997,0.02794898966666667,0.17430547333333335,-0.027148103333333336,0.5505364,0.12299260000000005,-1.0219572666666668,0.4564953333333334,-1.1877536666666666,-3.5806636666666662,-3.3542357,-1.5702314499999999,-2.2727351,0.7725520333333334,0.6941809999999999,-0.06494315233333332,0.9655483333333331,0.7873333666666666,1.6373048666666667,0.28196198,0.3361945,0.026145139999999997,0.08736507,0.14867179,0.20104795133333334,0.08268973666666668,0.03226859,-0.002831234,-0.019851884333333333,0.017049429666666668,0.006485239999999999,0.010413456183333334,0.00017314974999999935,0.01908641733333333,0.04699177666666667,-2.2783417666666668,-0.010541646666666668,-0.0007363561166666665,1.3998408066666667e-07,7.827188333333334e-07,7.843183333333333e-06
104,is,1,18,104,91.67,0.22070079999999997,-33.109872,-8.2041622,-8.8459022,14.0577628,-12.754884200000001,-16.9109692,-23.3642072,-29.042577,-13.221325799999999,-6.373494599999999,-9.638413,2.4418672,4.01182204,-2.4989871999999997,-0.5761785599999998,-2.9795266,-2.5540116,-4.839463199999999,-3.836257,-2.7803169999999997,-2.1140936,-1.793545,-3.0322636,0.29262286,0.45675758,0.9739234800000001,1.1614550000000001,1.4231112,1.5668398,1.8929869999999998,2.5434722,181.12395999999998,0.78681664,145.54294,0.049666398,0.03236004,0.27872694,0.006060038800000001,0.19858625999999996,0.6835292999999999,0.22010443999999998,0.34796224000000003,0.2307463400000001,-1.1752231000000002,-1.2995719799999996,-0.5547749399999999,-0.70538228,0.21538877999999997,0.3551814200000001,1.2330579486000002,-0.16742404199999994,1.0204813400000001,0.12111992000000008,0.20048154,0.256914936,0.0014859277999999959,0.021702252000000005,0.035983527200000004,0.002602507999999999,-0.040510385999999995,-0.045673598800000006,-0.00034455800000000034,-0.02273246778,0.0060665278,-0.0013232388000000005,0.0063861041100000005,-0.0009777846000000004,0.0350541612,0.019486316400000002,-0.27395536,0.0094783682,0.00034689497,1.14854852e-06,-1.0013063408e-06,-1.4830538199999996e-06
105,again,1,18,105,92.00666666666666,0.14394100666666665,-37.85482,-16.622253,-16.716955,6.608987333333334,-6.193758379999999,2.061319333333333,-8.278406333333335,-19.17589666666667,1.5787341000000001,5.562827666666666,-12.758859666666666,1.145425333333333,2.9687551766666664,-5.172397066666666,-5.855078533333333,-6.070317,-5.334026333333334,-5.172817333333334,-3.638782333333334,-2.8291953333333333,-2.659528,-1.9514123333333335,-3.1645326666666667,0.4086076333333333,0.6666365333333334,0.9776801,1.0966816666666668,1.4298743333333335,1.5874043333333334,1.8211513333333336,2.4285753333333333,174.78650000000002,0.7156429666666666,162.13513333333333,0.09363673233333332,0.003133513666666667,0.08281021,-0.01680342,0.2909351666666666,0.26305799999999985,-0.05250988823333339,-0.13870283333333341,-0.9651639999999997,-1.703741866666667,-2.991743333333334,-1.2017579999999999,-1.1365403466666666,0.34804296666666684,2.458362833333333,2.7368378,2.2363116666666665,-0.28870616666666665,-1.1394575333333332,0.11752256666666672,0.22702173333333334,0.01606623333333333,0.02375113,0.05447704666666667,0.03051700666666667,-0.013379859999999993,0.056969213333333345,-0.014298303333333333,-0.005826846666666667,0.008650071,0.002663318333333333,0.006173567666666667,0.0054122526666666665,0.01709795,0.03740051333333333,-3.1233466666666665,0.0014779496666666666,-9.642083333333332e-05,0.0,0.0,8.033156666666667e-06
106,very,1,18,106,92.41499999999999,0.18016574999999999,-37.00114,-13.8650495,-14.1973875,6.7393279999999995,-3.21772307,2.730335,-8.203521,-21.33981,-1.0745873499999998,1.6544824999999999,-16.031104999999997,-0.82276955,3.14142375,-0.26086624999999997,-0.10658569999999998,-5.4781895,-5.2075125,-5.087966,-3.4540005000000003,-2.8524255,-2.8014959999999998,-2.107513,-3.3092284999999997,0.3702584,0.6635536,0.9500503,1.0788495,1.4123785,1.5664695000000002,1.8367049999999998,2.4876555,175.67555,0.7049816,83.1629,0.0010349985,0.0047002705,0.051935800000000004,-0.0312787295,-1.28856345,-2.3013515,-1.7360455,-1.785686,1.6939113850000003,2.5199452,2.1447697,2.5217821999999996,1.13222303,1.35090825,0.40588359999999996,-0.10631479999999999,1.7856454999999998,0.32634840000000004,-0.9251719999999999,-0.66006835,-0.5689061000000001,-0.19245485,0.0029290899999999988,-0.019406215,-0.09526299500000002,-0.13960419,-0.005984225499999999,0.024099040000000002,0.04035847,0.006584689500000001,-0.0045634825,-0.007283890499999999,0.0029120445,-0.0244795,-0.02298228,-0.207827,-0.005365138,0.0001521628,0.0,0.0,0.0
107,hard,1,18,107,92.73,0.09105377666666668,-41.27479,-23.155666666666665,-26.865556666666667,-2.3585393333333333,-7.680194333333334,5.732566333333334,-3.2553641333333334,-13.683625666666666,8.236491333333333,7.546245333333332,-13.789688,-12.240523666666666,-3.4348289999999992,-7.014449333333332,-6.640148000000001,-8.299875333333334,-6.691314333333334,-5.297360666666667,-3.313800666666667,-2.7974286666666663,-2.8059179999999997,-2.205623333333333,-3.25965,0.5376630333333333,0.7884201000000001,0.9653079,1.1016243333333333,1.4817520000000002,1.5914703333333333,1.8843773333333333,2.617487,214.3178,0.7120061999999999,125.85823333333333,0.07419073333333334,0.0858223,0.08775406666666669,-0.008557932333333332,-0.1781691,-0.3615265666666667,-1.220277066666667,-1.7632619999999999,-0.24381053333333338,0.6026242933333333,0.49105233333333337,-0.4165880333333334,1.8096843333333332,0.8195105666666667,1.4108770666666668,0.25769266666666685,-1.0392573,-0.3499747066666666,1.1621639000000001,-0.22557633333333335,-0.010738003333333334,0.019523589999999997,0.1359856866666667,0.04807089,-0.06858946,-0.007878112666666668,-0.04233600666666667,0.015222193666666666,-0.000620758666666667,-0.004030332333333333,-0.006040859333333333,-0.018714379,-0.006673630333333333,-0.032235926666666664,-0.005550687333333332,13.8992,0.009884311,-0.000872307,2.337008333333333e-07,0.0,-6.823933333333333e-07
